asset,date,trend_state,vol_state,momentum_state
DIA,2025-11-13,Uptrend,LowVolatility,PositiveMomentum
DIA,2025-11-14,Uptrend,LowVolatility,NegativeMomentum
DIA,2025-11-17,Sideways,LowVolatility,NegativeMomentum
DIA,2025-11-18,Downtrend,LowVolatility,NegativeMomentum
DIA,2025-11-19,Sideways,LowVolatility,NegativeMomentum
DIA,2025-11-20,Downtrend,LowVolatility,NegativeMomentum
DIA,2025-11-21,Downtrend,LowVolatility,NegativeMomentum
DIA,2025-11-24,Downtrend,LowVolatility,NegativeMomentum
DIA,2025-11-25,Sideways,LowVolatility,NegativeMomentum
DIA,2025-11-26,Sideways,LowVolatility,NegativeMomentum
DIA,2025-11-28,Sideways,LowVolatility,PositiveMomentum
DIA,2025-12-01,Sideways,LowVolatility,PositiveMomentum
DIA,2025-12-02,Sideways,LowVolatility,PositiveMomentum
DIA,2025-12-03,Uptrend,LowVolatility,PositiveMomentum
DIA,2025-12-04,Sideways,LowVolatility,PositiveMomentum
DIA,2025-12-05,Uptrend,LowVolatility,PositiveMomentum
DIA,2025-12-08,Uptrend,LowVolatility,PositiveMomentum
DIA,2025-12-09,Sideways,LowVolatility,PositiveMomentum
DIA,2025-12-10,Sideways,LowVolatility,PositiveMomentum
DIA,2025-12-11,Sideways,LowVolatility,Overbought
DIA,2025-12-12,Uptrend,LowVolatility,Overbought
DIA,2025-12-15,Uptrend,LowVolatility,PositiveMomentum
DIA,2025-12-16,Uptrend,LowVolatility,PositiveMomentum
DIA,2025-12-17,StrongUptrend,LowVolatility,PositiveMomentum
DIA,2025-12-18,StrongUptrend,LowVolatility,PositiveMomentum
DIA,2025-12-19,StrongUptrend,LowVolatility,NegativeMomentum
DIA,2025-12-22,StrongUptrend,LowVolatility,NegativeMomentum
DIA,2025-12-23,StrongUptrend,LowVolatility,NegativeMomentum
DIA,2025-12-24,Uptrend,LowVolatility,PositiveMomentum
DIA,2025-12-26,Uptrend,LowVolatility,PositiveMomentum
DIA,2025-12-29,Uptrend,LowVolatility,PositiveMomentum
DIA,2025-12-30,Uptrend,LowVolatility,NegativeMomentum
DIA,2025-12-31,Sideways,LowVolatility,NegativeMomentum
DIA,2026-01-02,Sideways,LowVolatility,NegativeMomentum
DIA,2026-01-05,Uptrend,LowVolatility,NegativeMomentum
DIA,2026-01-06,Uptrend,LowVolatility,PositiveMomentum
DIA,2026-01-07,Uptrend,LowVolatility,PositiveMomentum
DIA,2026-01-08,Uptrend,LowVolatility,PositiveMomentum
DIA,2026-01-09,Uptrend,LowVolatility,PositiveMomentum
DIA,2026-01-12,Uptrend,LowVolatility,PositiveMomentum
DIA,2026-01-13,Sideways,LowVolatility,PositiveMomentum
DIA,2026-01-14,Sideways,LowVolatility,PositiveMomentum
DIA,2026-01-15,Uptrend,LowVolatility,PositiveMomentum
DIA,2026-01-16,Uptrend,LowVolatility,PositiveMomentum
DIA,2026-01-20,Sideways,LowVolatility,NegativeMomentum
DIA,2026-01-21,Uptrend,LowVolatility,NegativeMomentum
DIA,2026-01-22,Uptrend,LowVolatility,NegativeMomentum
DIA,2026-01-23,Sideways,LowVolatility,NegativeMomentum
DIA,2026-01-26,Sideways,LowVolatility,NegativeMomentum
DIA,2026-01-27,Sideways,LowVolatility,NegativeMomentum
DIA,2026-01-28,Sideways,LowVolatility,NegativeMomentum
DIA,2026-01-29,Sideways,LowVolatility,NegativeMomentum
DIA,2026-01-30,Uptrend,LowVolatility,NegativeMomentum
DIA,2026-02-02,Uptrend,LowVolatility,NegativeMomentum
DIA,2026-02-03,Sideways,LowVolatility,NegativeMomentum
DIA,2026-02-04,Sideways,LowVolatility,NegativeMomentum
DIA,2026-02-05,Sideways,LowVolatility,NegativeMomentum
DIA,2026-02-06,Uptrend,LowVolatility,PositiveMomentum
DIA,2026-02-09,Sideways,LowVolatility,PositiveMomentum
DIA,2026-02-10,Sideways,LowVolatility,PositiveMomentum
DIA,2026-02-11,Uptrend,LowVolatility,PositiveMomentum
DIA,2026-02-12,Sideways,LowVolatility,PositiveMomentum
DIA,2026-02-13,Sideways,LowVolatility,PositiveMomentum
DIA,2026-02-17,Sideways,LowVolatility,NegativeMomentum
DIA,2026-02-18,Uptrend,LowVolatility,NegativeMomentum
DIA,2026-02-19,Sideways,LowVolatility,NegativeMomentum
DIA,2026-02-20,Sideways,LowVolatility,NegativeMomentum
DIA,2026-02-23,Sideways,LowVolatility,NegativeMomentum
DIA,2026-02-24,Sideways,LowVolatility,NegativeMomentum
DIA,2026-02-25,Sideways,LowVolatility,NegativeMomentum
DIA,2026-02-26,Sideways,LowVolatility,NegativeMomentum
DIA,2026-02-27,Sideways,LowVolatility,NegativeMomentum
DIA,2026-03-02,Sideways,LowVolatility,NegativeMomentum
DIA,2026-03-03,Downtrend,LowVolatility,Oversold
DIA,2026-03-04,Sideways,LowVolatility,NegativeMomentum
DIA,2026-03-05,Downtrend,LowVolatility,NegativeMomentum
DIA,2026-03-06,Downtrend,LowVolatility,Oversold
DIA,2026-03-09,Downtrend,LowVolatility,NegativeMomentum
DIA,2026-03-10,Downtrend,LowVolatility,Oversold
DIA,2026-03-11,StrongDowntrend,LowVolatility,Oversold
DIA,2026-03-12,StrongDowntrend,LowVolatility,Oversold
DIA,2026-03-13,StrongDowntrend,LowVolatility,Oversold
DIA,2026-03-16,StrongDowntrend,LowVolatility,Oversold
DIA,2026-03-17,StrongDowntrend,LowVolatility,Oversold
DIA,2026-03-18,StrongDowntrend,LowVolatility,Oversold
DIA,2026-03-19,StrongDowntrend,LowVolatility,Oversold
DIA,2026-03-20,StrongDowntrend,LowVolatility,Oversold
DIA,2026-03-23,StrongDowntrend,LowVolatility,Oversold
DIA,2026-03-24,StrongDowntrend,LowVolatility,Oversold
DIA,2026-03-25,StrongDowntrend,LowVolatility,NegativeMomentum
DIA,2026-03-26,StrongDowntrend,LowVolatility,NegativeMomentum
DIA,2026-03-27,StrongDowntrend,LowVolatility,Oversold
DIA,2026-03-30,StrongDowntrend,LowVolatility,Oversold
DIA,2026-03-31,StrongDowntrend,LowVolatility,NegativeMomentum
DIA,2026-04-01,StrongDowntrend,LowVolatility,PositiveMomentum
DIA,2026-04-02,Downtrend,LowVolatility,PositiveMomentum
DIA,2026-04-06,Downtrend,LowVolatility,PositiveMomentum
DIA,2026-04-07,Downtrend,LowVolatility,PositiveMomentum
DIA,2026-04-08,Sideways,LowVolatility,PositiveMomentum
DIA,2026-04-09,Sideways,LowVolatility,PositiveMomentum
DIA,2026-04-10,Sideways,LowVolatility,PositiveMomentum
DIA,2026-04-13,Uptrend,LowVolatility,PositiveMomentum
DIA,2026-04-14,Uptrend,LowVolatility,PositiveMomentum
DIA,2026-04-15,Uptrend,LowVolatility,PositiveMomentum
DIA,2026-04-16,Uptrend,LowVolatility,Overbought
DIA,2026-04-17,Uptrend,LowVolatility,Overbought
DIA,2026-04-20,Uptrend,LowVolatility,Overbought
DIA,2026-04-21,Uptrend,LowVolatility,Overbought
DIA,2026-04-22,Uptrend,LowVolatility,Overbought
DIA,2026-04-23,Uptrend,LowVolatility,Overbought
DIA,2026-04-24,Uptrend,LowVolatility,Overbought
DIA,2026-04-27,Uptrend,LowVolatility,Overbought
DIA,2026-04-28,StrongUptrend,LowVolatility,PositiveMomentum
DIA,2026-04-29,StrongUptrend,LowVolatility,PositiveMomentum
DIA,2026-04-30,StrongUptrend,LowVolatility,PositiveMomentum
DIA,2026-05-01,StrongUptrend,LowVolatility,PositiveMomentum
DIA,2026-05-04,StrongUptrend,LowVolatility,PositiveMomentum
DIA,2026-05-05,StrongUptrend,LowVolatility,NegativeMomentum
DIA,2026-05-06,StrongUptrend,LowVolatility,PositiveMomentum
DIA,2026-05-07,Uptrend,LowVolatility,PositiveMomentum
DIA,2026-05-08,Uptrend,LowVolatility,NegativeMomentum
DIA,2026-05-11,Uptrend,LowVolatility,NegativeMomentum
DIA,2026-05-12,Uptrend,LowVolatility,NegativeMomentum
DIA,2026-05-13,Uptrend,LowVolatility,NegativeMomentum
DIA,2026-05-14,Uptrend,LowVolatility,NegativeMomentum
DIA,2026-05-15,Sideways,LowVolatility,NegativeMomentum
DIA,2026-05-18,Sideways,LowVolatility,NegativeMomentum
DIA,2026-05-19,Sideways,LowVolatility,NegativeMomentum
DIA,2026-05-20,Sideways,LowVolatility,NegativeMomentum
DIA,2026-05-21,Uptrend,LowVolatility,NegativeMomentum
DIA,2026-05-22,Uptrend,LowVolatility,PositiveMomentum
DIA,2026-05-26,Uptrend,LowVolatility,PositiveMomentum
DIA,2026-05-27,Uptrend,LowVolatility,PositiveMomentum
DIA,2026-05-28,Uptrend,LowVolatility,PositiveMomentum
DIA,2026-05-29,Uptrend,LowVolatility,PositiveMomentum
DIA,2026-06-01,Uptrend,LowVolatility,PositiveMomentum
DIA,2026-06-02,StrongUptrend,LowVolatility,PositiveMomentum
DIA,2026-06-03,Uptrend,LowVolatility,PositiveMomentum
DIA,2026-06-04,Uptrend,LowVolatility,PositiveMomentum
DIA,2026-06-05,Uptrend,LowVolatility,PositiveMomentum
IWM,2022-03-29,Uptrend,LowVolatility,PositiveMomentum
IWM,2022-03-30,Uptrend,LowVolatility,PositiveMomentum
IWM,2022-03-31,Uptrend,LowVolatility,PositiveMomentum
IWM,2022-04-01,Uptrend,LowVolatility,PositiveMomentum
IWM,2022-04-04,StrongUptrend,LowVolatility,PositiveMomentum
IWM,2022-04-05,StrongUptrend,LowVolatility,PositiveMomentum
IWM,2022-04-06,Sideways,LowVolatility,NegativeMomentum
IWM,2022-04-07,Sideways,LowVolatility,NegativeMomentum
IWM,2022-04-08,Sideways,LowVolatility,NegativeMomentum
IWM,2022-04-11,Sideways,LowVolatility,NegativeMomentum
IWM,2022-04-12,Sideways,LowVolatility,NegativeMomentum
IWM,2022-04-13,Sideways,LowVolatility,NegativeMomentum
IWM,2022-04-14,Downtrend,LowVolatility,NegativeMomentum
IWM,2022-04-18,Downtrend,LowVolatility,NegativeMomentum
IWM,2022-04-19,Sideways,LowVolatility,NegativeMomentum
IWM,2022-04-20,Sideways,LowVolatility,NegativeMomentum
IWM,2022-04-21,Downtrend,LowVolatility,NegativeMomentum
IWM,2022-04-22,Downtrend,LowVolatility,Oversold
IWM,2022-04-25,Downtrend,LowVolatility,Oversold
IWM,2022-04-26,StrongDowntrend,LowVolatility,Oversold
IWM,2022-04-27,StrongDowntrend,LowVolatility,NegativeMomentum
IWM,2022-04-28,StrongDowntrend,LowVolatility,NegativeMomentum
IWM,2022-04-29,StrongDowntrend,LowVolatility,NegativeMomentum
IWM,2022-05-02,StrongDowntrend,LowVolatility,NegativeMomentum
IWM,2022-05-03,StrongDowntrend,LowVolatility,NegativeMomentum
IWM,2022-05-04,StrongDowntrend,LowVolatility,NegativeMomentum
IWM,2022-05-05,StrongDowntrend,MediumVolatility,NegativeMomentum
IWM,2022-05-06,StrongDowntrend,MediumVolatility,NegativeMomentum
IWM,2022-05-09,StrongDowntrend,MediumVolatility,Oversold
IWM,2022-05-10,StrongDowntrend,MediumVolatility,Oversold
IWM,2022-05-11,StrongDowntrend,MediumVolatility,Oversold
IWM,2022-05-12,StrongDowntrend,MediumVolatility,NegativeMomentum
IWM,2022-05-13,StrongDowntrend,MediumVolatility,NegativeMomentum
IWM,2022-05-16,StrongDowntrend,MediumVolatility,NegativeMomentum
IWM,2022-05-17,StrongDowntrend,MediumVolatility,NegativeMomentum
IWM,2022-05-18,StrongDowntrend,MediumVolatility,NegativeMomentum
IWM,2022-05-19,StrongDowntrend,MediumVolatility,PositiveMomentum
IWM,2022-05-20,StrongDowntrend,MediumVolatility,PositiveMomentum
IWM,2022-05-23,StrongDowntrend,MediumVolatility,PositiveMomentum
IWM,2022-05-24,StrongDowntrend,MediumVolatility,PositiveMomentum
IWM,2022-05-25,StrongDowntrend,MediumVolatility,PositiveMomentum
IWM,2022-05-26,StrongDowntrend,MediumVolatility,PositiveMomentum
IWM,2022-05-27,Sideways,MediumVolatility,PositiveMomentum
IWM,2022-05-31,Sideways,MediumVolatility,PositiveMomentum
IWM,2022-06-01,Downtrend,MediumVolatility,PositiveMomentum
IWM,2022-06-02,Downtrend,MediumVolatility,PositiveMomentum
IWM,2022-06-03,Sideways,MediumVolatility,PositiveMomentum
IWM,2022-06-06,Sideways,MediumVolatility,PositiveMomentum
IWM,2022-06-07,Sideways,MediumVolatility,PositiveMomentum
IWM,2022-06-08,Sideways,MediumVolatility,PositiveMomentum
IWM,2022-06-09,Sideways,MediumVolatility,PositiveMomentum
IWM,2022-06-10,Sideways,MediumVolatility,PositiveMomentum
IWM,2022-06-13,StrongDowntrend,MediumVolatility,NegativeMomentum
IWM,2022-06-14,StrongDowntrend,MediumVolatility,NegativeMomentum
IWM,2022-06-15,StrongDowntrend,MediumVolatility,NegativeMomentum
IWM,2022-06-16,StrongDowntrend,MediumVolatility,NegativeMomentum
IWM,2022-06-17,StrongDowntrend,MediumVolatility,Oversold
IWM,2022-06-21,StrongDowntrend,MediumVolatility,NegativeMomentum
IWM,2022-06-22,StrongDowntrend,MediumVolatility,NegativeMomentum
IWM,2022-06-23,Downtrend,MediumVolatility,Oversold
IWM,2022-06-24,Downtrend,MediumVolatility,NegativeMomentum
IWM,2022-06-27,Downtrend,MediumVolatility,PositiveMomentum
IWM,2022-06-28,StrongDowntrend,MediumVolatility,PositiveMomentum
IWM,2022-06-29,StrongDowntrend,MediumVolatility,PositiveMomentum
IWM,2022-06-30,StrongDowntrend,MediumVolatility,PositiveMomentum
IWM,2022-07-01,StrongDowntrend,MediumVolatility,PositiveMomentum
IWM,2022-07-05,StrongDowntrend,MediumVolatility,PositiveMomentum
IWM,2022-07-06,StrongDowntrend,MediumVolatility,PositiveMomentum
IWM,2022-07-07,StrongDowntrend,MediumVolatility,PositiveMomentum
IWM,2022-07-08,StrongDowntrend,MediumVolatility,PositiveMomentum
IWM,2022-07-11,StrongDowntrend,MediumVolatility,PositiveMomentum
IWM,2022-07-12,Downtrend,MediumVolatility,PositiveMomentum
IWM,2022-07-13,Sideways,LowVolatility,PositiveMomentum
IWM,2022-07-14,Sideways,LowVolatility,PositiveMomentum
IWM,2022-07-15,Sideways,MediumVolatility,PositiveMomentum
IWM,2022-07-18,Sideways,LowVolatility,PositiveMomentum
IWM,2022-07-19,Uptrend,LowVolatility,PositiveMomentum
IWM,2022-07-20,Uptrend,LowVolatility,PositiveMomentum
IWM,2022-07-21,Uptrend,LowVolatility,PositiveMomentum
IWM,2022-07-22,Uptrend,LowVolatility,PositiveMomentum
IWM,2022-07-25,Uptrend,LowVolatility,PositiveMomentum
IWM,2022-07-26,Uptrend,LowVolatility,PositiveMomentum
IWM,2022-07-27,Uptrend,LowVolatility,PositiveMomentum
IWM,2022-07-28,Uptrend,LowVolatility,PositiveMomentum
IWM,2022-07-29,Uptrend,LowVolatility,Overbought
IWM,2022-08-01,StrongUptrend,LowVolatility,Overbought
IWM,2022-08-02,StrongUptrend,LowVolatility,Overbought
IWM,2022-08-03,StrongUptrend,LowVolatility,Overbought
IWM,2022-08-04,StrongUptrend,LowVolatility,Overbought
IWM,2022-08-05,StrongUptrend,LowVolatility,Overbought
IWM,2022-08-08,StrongUptrend,LowVolatility,Overbought
IWM,2022-08-09,StrongUptrend,LowVolatility,PositiveMomentum
IWM,2022-08-10,StrongUptrend,LowVolatility,PositiveMomentum
IWM,2022-08-11,StrongUptrend,LowVolatility,Overbought
IWM,2022-08-12,StrongUptrend,LowVolatility,Overbought
IWM,2022-08-15,StrongUptrend,LowVolatility,Overbought
IWM,2022-08-16,StrongUptrend,LowVolatility,Overbought
IWM,2022-08-17,StrongUptrend,LowVolatility,PositiveMomentum
IWM,2022-08-18,StrongUptrend,LowVolatility,PositiveMomentum
IWM,2022-08-19,StrongUptrend,LowVolatility,PositiveMomentum
IWM,2022-08-22,StrongUptrend,LowVolatility,NegativeMomentum
IWM,2022-08-23,StrongUptrend,LowVolatility,NegativeMomentum
IWM,2022-08-24,StrongUptrend,LowVolatility,NegativeMomentum
IWM,2022-08-25,StrongUptrend,LowVolatility,NegativeMomentum
IWM,2022-08-26,Sideways,LowVolatility,NegativeMomentum
IWM,2022-08-29,Sideways,LowVolatility,NegativeMomentum
IWM,2022-08-30,Sideways,LowVolatility,NegativeMomentum
IWM,2022-08-31,Sideways,LowVolatility,NegativeMomentum
IWM,2022-09-01,Downtrend,LowVolatility,Oversold
IWM,2022-09-02,Downtrend,LowVolatility,Oversold
IWM,2022-09-06,Downtrend,LowVolatility,Oversold
IWM,2022-09-07,Sideways,LowVolatility,Oversold
IWM,2022-09-08,Sideways,LowVolatility,Oversold
IWM,2022-09-09,Sideways,LowVolatility,NegativeMomentum
IWM,2022-09-12,Sideways,LowVolatility,NegativeMomentum
IWM,2022-09-13,Downtrend,LowVolatility,NegativeMomentum
IWM,2022-09-14,Downtrend,LowVolatility,NegativeMomentum
IWM,2022-09-15,Downtrend,LowVolatility,NegativeMomentum
IWM,2022-09-16,Downtrend,LowVolatility,NegativeMomentum
IWM,2022-09-19,Downtrend,LowVolatility,NegativeMomentum
IWM,2022-09-20,Downtrend,LowVolatility,NegativeMomentum
IWM,2022-09-21,Downtrend,LowVolatility,NegativeMomentum
IWM,2022-09-22,StrongDowntrend,LowVolatility,NegativeMomentum
IWM,2022-09-23,StrongDowntrend,LowVolatility,NegativeMomentum
IWM,2022-09-26,StrongDowntrend,LowVolatility,NegativeMomentum
IWM,2022-09-27,StrongDowntrend,LowVolatility,Oversold
IWM,2022-09-28,StrongDowntrend,LowVolatility,NegativeMomentum
IWM,2022-09-29,StrongDowntrend,MediumVolatility,Oversold
IWM,2022-09-30,StrongDowntrend,MediumVolatility,Oversold
IWM,2022-10-03,StrongDowntrend,MediumVolatility,NegativeMomentum
IWM,2022-10-04,Sideways,MediumVolatility,PositiveMomentum
IWM,2022-10-05,StrongDowntrend,MediumVolatility,PositiveMomentum
IWM,2022-10-06,StrongDowntrend,MediumVolatility,PositiveMomentum
IWM,2022-10-07,StrongDowntrend,MediumVolatility,PositiveMomentum
IWM,2022-10-10,StrongDowntrend,MediumVolatility,PositiveMomentum
IWM,2022-10-11,StrongDowntrend,MediumVolatility,PositiveMomentum
IWM,2022-10-12,StrongDowntrend,MediumVolatility,PositiveMomentum
IWM,2022-10-13,StrongDowntrend,MediumVolatility,PositiveMomentum
IWM,2022-10-14,StrongDowntrend,MediumVolatility,PositiveMomentum
IWM,2022-10-17,StrongDowntrend,MediumVolatility,PositiveMomentum
IWM,2022-10-18,Downtrend,MediumVolatility,PositiveMomentum
IWM,2022-10-19,Downtrend,MediumVolatility,PositiveMomentum
IWM,2022-10-20,Sideways,MediumVolatility,PositiveMomentum
IWM,2022-10-21,Sideways,MediumVolatility,PositiveMomentum
IWM,2022-10-24,Sideways,MediumVolatility,PositiveMomentum
IWM,2022-10-25,Sideways,MediumVolatility,PositiveMomentum
IWM,2022-10-26,Sideways,MediumVolatility,PositiveMomentum
IWM,2022-10-27,Sideways,MediumVolatility,PositiveMomentum
IWM,2022-10-28,Uptrend,MediumVolatility,PositiveMomentum
IWM,2022-10-31,Uptrend,MediumVolatility,PositiveMomentum
IWM,2022-11-01,Uptrend,LowVolatility,PositiveMomentum
IWM,2022-11-02,Sideways,MediumVolatility,PositiveMomentum
IWM,2022-11-03,Sideways,MediumVolatility,PositiveMomentum
IWM,2022-11-04,Sideways,LowVolatility,PositiveMomentum
IWM,2022-11-07,Uptrend,LowVolatility,PositiveMomentum
IWM,2022-11-08,Uptrend,LowVolatility,PositiveMomentum
IWM,2022-11-09,Sideways,MediumVolatility,PositiveMomentum
IWM,2022-11-10,Uptrend,MediumVolatility,PositiveMomentum
IWM,2022-11-11,Uptrend,MediumVolatility,PositiveMomentum
IWM,2022-11-14,StrongUptrend,MediumVolatility,PositiveMomentum
IWM,2022-11-15,StrongUptrend,MediumVolatility,PositiveMomentum
IWM,2022-11-16,StrongUptrend,MediumVolatility,PositiveMomentum
IWM,2022-11-17,StrongUptrend,MediumVolatility,PositiveMomentum
IWM,2022-11-18,StrongUptrend,MediumVolatility,PositiveMomentum
IWM,2022-11-21,StrongUptrend,MediumVolatility,PositiveMomentum
IWM,2022-11-22,Uptrend,MediumVolatility,PositiveMomentum
IWM,2022-11-23,Uptrend,MediumVolatility,PositiveMomentum
IWM,2022-11-25,Uptrend,MediumVolatility,PositiveMomentum
IWM,2022-11-28,Sideways,MediumVolatility,NegativeMomentum
IWM,2022-11-29,Sideways,MediumVolatility,NegativeMomentum
IWM,2022-11-30,Uptrend,MediumVolatility,NegativeMomentum
IWM,2022-12-01,StrongUptrend,MediumVolatility,NegativeMomentum
IWM,2022-12-02,StrongUptrend,MediumVolatility,PositiveMomentum
IWM,2022-12-05,Uptrend,MediumVolatility,NegativeMomentum
IWM,2022-12-06,Sideways,MediumVolatility,NegativeMomentum
IWM,2022-12-07,Sideways,MediumVolatility,NegativeMomentum
IWM,2022-12-08,Uptrend,MediumVolatility,NegativeMomentum
IWM,2022-12-09,Sideways,LowVolatility,NegativeMomentum
IWM,2022-12-12,Sideways,LowVolatility,NegativeMomentum
IWM,2022-12-13,Sideways,LowVolatility,NegativeMomentum
IWM,2022-12-14,Sideways,LowVolatility,NegativeMomentum
IWM,2022-12-15,Downtrend,LowVolatility,NegativeMomentum
IWM,2022-12-16,Downtrend,LowVolatility,NegativeMomentum
IWM,2022-12-19,Downtrend,LowVolatility,NegativeMomentum
IWM,2022-12-20,Downtrend,LowVolatility,Oversold
IWM,2022-12-21,Downtrend,LowVolatility,NegativeMomentum
IWM,2022-12-22,Downtrend,LowVolatility,Oversold
IWM,2022-12-23,Downtrend,LowVolatility,NegativeMomentum
IWM,2022-12-27,Downtrend,LowVolatility,NegativeMomentum
IWM,2022-12-28,Downtrend,LowVolatility,NegativeMomentum
IWM,2022-12-29,StrongDowntrend,LowVolatility,NegativeMomentum
IWM,2022-12-30,StrongDowntrend,LowVolatility,NegativeMomentum
IWM,2023-01-03,StrongDowntrend,LowVolatility,NegativeMomentum
IWM,2023-01-04,Downtrend,LowVolatility,NegativeMomentum
IWM,2023-01-05,Downtrend,LowVolatility,PositiveMomentum
IWM,2023-01-06,Sideways,LowVolatility,PositiveMomentum
IWM,2023-01-09,Downtrend,LowVolatility,PositiveMomentum
IWM,2023-01-10,Sideways,LowVolatility,PositiveMomentum
IWM,2023-01-11,Sideways,LowVolatility,PositiveMomentum
IWM,2023-01-12,Uptrend,LowVolatility,PositiveMomentum
IWM,2023-01-13,Uptrend,LowVolatility,PositiveMomentum
IWM,2023-01-17,Uptrend,LowVolatility,PositiveMomentum
IWM,2023-01-18,Uptrend,LowVolatility,PositiveMomentum
IWM,2023-01-19,Uptrend,LowVolatility,PositiveMomentum
IWM,2023-01-20,Uptrend,LowVolatility,PositiveMomentum
IWM,2023-01-23,Uptrend,LowVolatility,PositiveMomentum
IWM,2023-01-24,Uptrend,LowVolatility,PositiveMomentum
IWM,2023-01-25,Uptrend,LowVolatility,PositiveMomentum
IWM,2023-01-26,StrongUptrend,LowVolatility,Overbought
IWM,2023-01-27,StrongUptrend,LowVolatility,Overbought
IWM,2023-01-30,StrongUptrend,LowVolatility,PositiveMomentum
IWM,2023-01-31,StrongUptrend,LowVolatility,PositiveMomentum
IWM,2023-02-01,StrongUptrend,LowVolatility,PositiveMomentum
IWM,2023-02-02,StrongUptrend,LowVolatility,PositiveMomentum
IWM,2023-02-03,StrongUptrend,LowVolatility,PositiveMomentum
IWM,2023-02-06,StrongUptrend,LowVolatility,PositiveMomentum
IWM,2023-02-07,StrongUptrend,LowVolatility,PositiveMomentum
IWM,2023-02-08,StrongUptrend,LowVolatility,PositiveMomentum
IWM,2023-02-09,Uptrend,LowVolatility,NegativeMomentum
IWM,2023-02-10,Uptrend,LowVolatility,NegativeMomentum
IWM,2023-02-13,Uptrend,LowVolatility,NegativeMomentum
IWM,2023-02-14,Uptrend,LowVolatility,NegativeMomentum
IWM,2023-02-15,StrongUptrend,LowVolatility,NegativeMomentum
IWM,2023-02-16,StrongUptrend,LowVolatility,NegativeMomentum
IWM,2023-02-17,StrongUptrend,LowVolatility,NegativeMomentum
IWM,2023-02-21,Sideways,LowVolatility,NegativeMomentum
IWM,2023-02-22,Sideways,LowVolatility,NegativeMomentum
IWM,2023-02-23,Sideways,LowVolatility,NegativeMomentum
IWM,2023-02-24,Sideways,LowVolatility,NegativeMomentum
IWM,2023-02-27,Sideways,LowVolatility,NegativeMomentum
IWM,2023-02-28,Sideways,LowVolatility,NegativeMomentum
IWM,2023-03-01,Sideways,LowVolatility,NegativeMomentum
IWM,2023-03-02,Sideways,LowVolatility,NegativeMomentum
IWM,2023-03-03,Sideways,LowVolatility,NegativeMomentum
IWM,2023-03-06,Sideways,LowVolatility,NegativeMomentum
IWM,2023-03-07,Sideways,LowVolatility,NegativeMomentum
IWM,2023-03-08,Sideways,LowVolatility,NegativeMomentum
IWM,2023-03-09,Downtrend,LowVolatility,Oversold
IWM,2023-03-10,Downtrend,LowVolatility,Oversold
