asset,date,technical_score,bull_score,bear_score,risk_score,raw_position,final_position,action,veto_applied,veto_reason,trend_state,vol_state,momentum_state
GLD,2022-08-22,-0.2192,0.0352,0.0,0.30342,0.21776,0.21776,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
GLD,2022-08-23,-0.1903,0.06823,0.0,0.3079,0.23366,0.23366,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
GLD,2022-08-24,-0.39579,0.03909,0.0,0.29735,0.16617,0.16617,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
GLD,2022-08-25,-0.24765,0.00269,0.0,0.27991,0.20365,0.20365,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
GLD,2022-08-26,-0.47991,-0.05704,0.0,0.29691,0.11886,0.11886,REDUCE,False,none,Sideways,LowVolatility,NegativeMomentum
GLD,2022-08-29,-0.49723,-0.07683,0.2,0.2918,0.07539,0.07539,REDUCE,False,none,Downtrend,LowVolatility,Oversold
GLD,2022-08-30,-0.50553,-0.08632,0.2,0.29558,0.07103,0.07103,REDUCE,False,none,Downtrend,LowVolatility,Oversold
GLD,2022-08-31,-0.54025,-0.126,0.2,0.29899,0.05384,0.05384,REDUCE,False,none,Downtrend,LowVolatility,Oversold
GLD,2022-09-01,-0.62471,-0.22253,0.2,0.25739,0.01635,0.01635,REDUCE,False,none,StrongDowntrend,LowVolatility,Oversold
GLD,2022-09-02,-0.55768,-0.14593,0.2,0.26383,0.0484,0.0484,REDUCE,False,none,Downtrend,LowVolatility,Oversold
GLD,2022-09-06,-0.60554,-0.20061,0.2,0.24912,0.02639,0.02639,REDUCE,False,none,StrongDowntrend,LowVolatility,Oversold
GLD,2022-09-07,-0.58197,-0.17368,0.2,0.26771,0.03374,0.03374,REDUCE,True,strong_downtrend_guard,StrongDowntrend,LowVolatility,NegativeMomentum
GLD,2022-09-08,-0.59369,-0.18707,0.2,0.26964,0.02809,0.02809,REDUCE,True,strong_downtrend_guard,StrongDowntrend,LowVolatility,NegativeMomentum
GLD,2022-09-09,-0.38719,-0.15679,0.2,0.27725,0.08982,0.08982,REDUCE,False,none,Downtrend,LowVolatility,NegativeMomentum
GLD,2022-09-12,-0.40095,-0.17251,0.2,0.26673,0.08431,0.08431,REDUCE,True,strong_downtrend_guard,StrongDowntrend,LowVolatility,NegativeMomentum
GLD,2022-09-13,-0.58144,-0.17307,0.2,0.26717,0.03404,0.03404,REDUCE,True,strong_downtrend_guard,StrongDowntrend,LowVolatility,NegativeMomentum
GLD,2022-09-14,-0.58848,-0.18111,0.2,0.2675,0.03072,0.03072,REDUCE,True,strong_downtrend_guard,StrongDowntrend,LowVolatility,NegativeMomentum
GLD,2022-09-15,-0.62954,-0.22805,0.2,0.2998,0.01033,0.01033,REDUCE,False,none,StrongDowntrend,LowVolatility,Oversold
GLD,2022-09-16,-0.60252,-0.19717,0.2,0.30821,0.02052,0.02052,REDUCE,True,strong_downtrend_guard,StrongDowntrend,LowVolatility,NegativeMomentum
GLD,2022-09-19,-0.5754,-0.16617,0.2,0.30626,0.03339,0.03339,REDUCE,True,strong_downtrend_guard,StrongDowntrend,LowVolatility,NegativeMomentum
GLD,2022-09-20,-0.57226,-0.16258,0.2,0.30532,0.03495,0.03495,REDUCE,True,strong_downtrend_guard,StrongDowntrend,LowVolatility,NegativeMomentum
GLD,2022-09-21,-0.58009,-0.17153,0.2,0.3007,0.03169,0.03169,REDUCE,True,strong_downtrend_guard,StrongDowntrend,LowVolatility,NegativeMomentum
GLD,2022-09-22,-0.41187,-0.18499,0.2,0.29766,0.07645,0.07645,REDUCE,True,strong_downtrend_guard,StrongDowntrend,LowVolatility,NegativeMomentum
GLD,2022-09-23,-0.65956,-0.25,0.2,0.31881,0.0,0.0,REDUCE,True,strong_downtrend_guard,StrongDowntrend,LowVolatility,NegativeMomentum
GLD,2022-09-26,-0.65784,-0.25,0.2,0.31776,0.0,0.0,REDUCE,False,none,StrongDowntrend,LowVolatility,Oversold
GLD,2022-09-27,-0.65316,-0.25,0.2,0.31933,0.0,0.0,REDUCE,False,none,StrongDowntrend,LowVolatility,Oversold
GLD,2022-09-28,-0.55691,-0.14504,0.2,0.37456,0.03598,0.03598,REDUCE,False,none,Downtrend,LowVolatility,NegativeMomentum
GLD,2022-09-29,-0.53131,-0.11578,0.2,0.37099,0.04829,0.04829,REDUCE,False,none,Downtrend,LowVolatility,NegativeMomentum
GLD,2022-09-30,-0.25094,-0.00108,0.2,0.36527,0.14579,0.14579,REDUCE,False,none,Downtrend,LowVolatility,PositiveMomentum
GLD,2022-10-03,-0.01824,0.05915,0.0,0.41642,0.2744,0.2744,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
GLD,2022-10-04,0.05239,0.13987,0.0,0.43054,0.31301,0.31301,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
GLD,2022-10-05,-0.00284,0.07675,0.0,0.42529,0.28235,0.28235,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
GLD,2022-10-06,0.01431,0.09635,0.0,0.42208,0.29227,0.29227,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
GLD,2022-10-07,-0.04249,0.03145,0.0,0.42981,0.25967,0.25967,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
GLD,2022-10-10,-0.11221,-0.04825,0.2,0.44381,0.16949,0.16949,HOLD,False,none,Downtrend,LowVolatility,PositiveMomentum
GLD,2022-10-11,-0.07462,-0.00528,0.2,0.43206,0.18813,0.18813,HOLD,False,none,Downtrend,LowVolatility,PositiveMomentum
GLD,2022-10-12,-0.04299,0.03086,0.0,0.43451,0.25901,0.25901,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
GLD,2022-10-13,-0.00158,0.07819,0.0,0.40821,0.28445,0.28445,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
GLD,2022-10-14,-0.31423,-0.07341,0.2,0.41816,0.11146,0.11146,REDUCE,False,none,Downtrend,LowVolatility,NegativeMomentum
GLD,2022-10-17,-0.307,-0.06515,0.2,0.41916,0.11475,0.11475,REDUCE,False,none,Downtrend,LowVolatility,NegativeMomentum
GLD,2022-10-18,-0.27979,-0.03405,0.0,0.41745,0.17442,0.17442,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
GLD,2022-10-19,-0.34211,-0.10527,0.2,0.42885,0.09745,0.09745,REDUCE,False,none,Downtrend,LowVolatility,NegativeMomentum
GLD,2022-10-20,-0.34554,-0.10918,0.2,0.42881,0.09585,0.09585,REDUCE,False,none,Downtrend,LowVolatility,NegativeMomentum
GLD,2022-10-21,-0.40392,0.0298,0.0,0.43322,0.15059,0.15059,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
GLD,2022-10-24,-0.37399,0.06401,0.0,0.42129,0.1741,0.1741,HOLD,False,none,Sideways,LowVolatility,Oversold
GLD,2022-10-25,-0.37318,0.06493,0.0,0.42134,0.16885,0.16885,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
GLD,2022-10-26,-0.17344,0.0875,0.0,0.38624,0.23681,0.23681,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
GLD,2022-10-27,-0.17819,0.08207,0.0,0.38649,0.23411,0.23411,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
GLD,2022-10-28,-0.03417,0.04095,0.0,0.39615,0.26708,0.26708,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
GLD,2022-10-31,-0.32404,-0.08462,0.2,0.33377,0.11436,0.11436,REDUCE,True,strong_downtrend_guard,StrongDowntrend,LowVolatility,PositiveMomentum
GLD,2022-11-01,-0.15768,-0.10021,0.2,0.32009,0.15919,0.15919,HOLD,True,strong_downtrend_guard,StrongDowntrend,LowVolatility,PositiveMomentum
GLD,2022-11-02,-0.16251,-0.10572,0.2,0.32141,0.15682,0.15682,HOLD,True,strong_downtrend_guard,StrongDowntrend,LowVolatility,PositiveMomentum
GLD,2022-11-03,-0.42146,-0.19595,0.2,0.32145,0.06984,0.06984,REDUCE,True,strong_downtrend_guard,StrongDowntrend,LowVolatility,NegativeMomentum
GLD,2022-11-04,-0.03126,0.04428,0.0,0.41727,0.26701,0.26701,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
GLD,2022-11-07,0.00833,0.08952,0.0,0.39763,0.29088,0.29088,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
GLD,2022-11-08,-0.08323,0.3106,0.0,0.44145,0.32984,0.32984,HOLD,False,none,Uptrend,LowVolatility,PositiveMomentum
GLD,2022-11-09,0.05968,0.26821,0.0,0.44322,0.36253,0.36253,HOLD,False,none,Uptrend,LowVolatility,PositiveMomentum
GLD,2022-11-10,0.01363,0.42129,0.0,0.50216,0.38756,0.38756,HOLD,False,none,Uptrend,LowVolatility,PositiveMomentum
GLD,2022-11-11,0.07,0.50278,0.0,0.48419,0.43004,0.43004,HOLD,False,none,Uptrend,LowVolatility,PositiveMomentum
GLD,2022-11-14,0.07,0.49983,0.0,0.48432,0.42918,0.42918,HOLD,False,none,Uptrend,LowVolatility,PositiveMomentum
GLD,2022-11-15,0.07,0.50569,0.0,0.48413,0.43088,0.43088,HOLD,False,none,Uptrend,LowVolatility,PositiveMomentum
GLD,2022-11-16,0.07,0.55414,0.0,0.46317,0.44636,0.44636,HOLD,False,none,Uptrend,LowVolatility,PositiveMomentum
GLD,2022-11-17,0.57,0.62935,0.0,0.47104,0.62476,0.55,REDUCE,True,exceed_max_position,StrongUptrend,LowVolatility,PositiveMomentum
GLD,2022-11-18,0.51617,0.5242,0.0,0.46289,0.57825,0.55,OVERWEIGHT,True,exceed_max_position,StrongUptrend,LowVolatility,PositiveMomentum
GLD,2022-11-21,0.50747,0.51425,0.0,0.46561,0.57245,0.55,OVERWEIGHT,True,exceed_max_position,StrongUptrend,LowVolatility,PositiveMomentum
GLD,2022-11-22,0.50341,0.50961,0.0,0.46578,0.56982,0.55,OVERWEIGHT,True,exceed_max_position,StrongUptrend,LowVolatility,PositiveMomentum
GLD,2022-11-23,0.50293,0.42906,0.25,0.4657,0.48443,0.48443,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,Overbought
GLD,2022-11-25,0.51181,0.51921,0.0,0.46452,0.57532,0.55,OVERWEIGHT,True,exceed_max_position,StrongUptrend,LowVolatility,PositiveMomentum
GLD,2022-11-28,0.45041,0.44904,0.0,0.46007,0.53618,0.53618,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,NegativeMomentum
GLD,2022-11-29,0.49929,0.50491,0.0,0.44969,0.56838,0.55,OVERWEIGHT,True,exceed_max_position,StrongUptrend,LowVolatility,NegativeMomentum
GLD,2022-11-30,0.32,0.51584,0.0,0.45309,0.51483,0.51483,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,NegativeMomentum
GLD,2022-12-01,0.75,0.70554,0.0,0.45907,0.7042,0.55,REDUCE,True,exceed_max_position,StrongUptrend,LowVolatility,PositiveMomentum
GLD,2022-12-02,0.75,0.70709,0.0,0.45858,0.70468,0.55,REDUCE,True,exceed_max_position,StrongUptrend,LowVolatility,PositiveMomentum
GLD,2022-12-05,0.67716,0.50247,0.0,0.43408,0.62485,0.55,REDUCE,True,exceed_max_position,StrongUptrend,LowVolatility,PositiveMomentum
GLD,2022-12-06,0.70189,0.53073,0.0,0.43022,0.64104,0.55,REDUCE,True,exceed_max_position,StrongUptrend,LowVolatility,PositiveMomentum
GLD,2022-12-07,0.65102,0.47259,0.0,0.39552,0.61094,0.55,REDUCE,True,exceed_max_position,StrongUptrend,LowVolatility,PositiveMomentum
GLD,2022-12-08,0.67252,0.49716,0.0,0.39059,0.62513,0.55,REDUCE,True,exceed_max_position,StrongUptrend,LowVolatility,PositiveMomentum
GLD,2022-12-09,0.57665,0.28759,0.0,0.30173,0.54145,0.54145,OVERWEIGHT,False,none,Uptrend,LowVolatility,PositiveMomentum
GLD,2022-12-12,0.27382,0.02722,0.0,0.30749,0.3635,0.3635,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
GLD,2022-12-13,0.57619,0.28707,0.0,0.33833,0.53842,0.53842,OVERWEIGHT,False,none,Uptrend,LowVolatility,PositiveMomentum
GLD,2022-12-14,0.55499,0.26284,0.0,0.33889,0.52474,0.52474,OVERWEIGHT,False,none,Uptrend,LowVolatility,PositiveMomentum
GLD,2022-12-15,0.25488,0.00557,0.0,0.36818,0.34792,0.34792,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
GLD,2022-12-16,0.31128,0.19003,0.0,0.36885,0.42488,0.42488,HOLD,False,none,Uptrend,LowVolatility,NegativeMomentum
GLD,2022-12-19,0.3259,0.20674,0.0,0.36394,0.43464,0.43464,HOLD,False,none,Uptrend,LowVolatility,NegativeMomentum
GLD,2022-12-20,0.40567,0.39791,0.0,0.38109,0.51334,0.51334,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,NegativeMomentum
GLD,2022-12-21,0.39534,0.3861,0.0,0.38243,0.5066,0.5066,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,NegativeMomentum
GLD,2022-12-22,0.32898,0.21026,0.0,0.39849,0.43403,0.43403,HOLD,False,none,Uptrend,LowVolatility,NegativeMomentum
GLD,2022-12-23,0.33663,0.21901,0.0,0.39878,0.43893,0.43893,HOLD,False,none,Uptrend,LowVolatility,NegativeMomentum
GLD,2022-12-27,0.39568,0.38649,0.0,0.39438,0.50592,0.50592,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,NegativeMomentum
GLD,2022-12-28,0.36141,0.24733,0.0,0.39732,0.45497,0.45497,OVERWEIGHT,False,none,Uptrend,LowVolatility,NegativeMomentum
GLD,2022-12-29,0.3358,0.21805,0.0,0.38664,0.4393,0.4393,HOLD,False,none,Uptrend,LowVolatility,NegativeMomentum
GLD,2022-12-30,0.28754,0.0429,0.0,0.35723,0.36719,0.36719,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
GLD,2023-01-03,0.57952,0.29088,0.0,0.36116,0.53884,0.53884,OVERWEIGHT,False,none,Uptrend,LowVolatility,PositiveMomentum
GLD,2023-01-04,0.67629,0.50147,0.0,0.32809,0.63224,0.55,REDUCE,True,exceed_max_position,StrongUptrend,LowVolatility,PositiveMomentum
GLD,2023-01-05,0.6206,0.33783,0.0,0.35152,0.56598,0.55,OVERWEIGHT,True,exceed_max_position,Uptrend,LowVolatility,PositiveMomentum
GLD,2023-01-06,0.47529,0.47748,0.0,0.37532,0.55853,0.55,OVERWEIGHT,True,exceed_max_position,StrongUptrend,LowVolatility,PositiveMomentum
GLD,2023-01-09,0.48042,0.48334,0.0,0.37512,0.56184,0.55,OVERWEIGHT,True,exceed_max_position,StrongUptrend,LowVolatility,PositiveMomentum
GLD,2023-01-10,0.4809,0.48389,0.0,0.37515,0.56215,0.55,OVERWEIGHT,True,exceed_max_position,StrongUptrend,LowVolatility,PositiveMomentum
GLD,2023-01-11,0.68886,0.51584,0.0,0.36443,0.63759,0.55,REDUCE,True,exceed_max_position,StrongUptrend,LowVolatility,PositiveMomentum
GLD,2023-01-12,0.48886,0.49299,0.0,0.35077,0.5691,0.55,OVERWEIGHT,True,exceed_max_position,StrongUptrend,LowVolatility,PositiveMomentum
GLD,2023-01-13,0.54195,0.47366,0.25,0.35698,0.5165,0.5165,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,Overbought
GLD,2023-01-17,0.57,0.5161,0.25,0.32491,0.53874,0.53874,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,Overbought
GLD,2023-01-18,0.53593,0.54678,0.0,0.32599,0.60121,0.55,REDUCE,True,exceed_max_position,StrongUptrend,LowVolatility,PositiveMomentum
GLD,2023-01-19,0.57,0.54636,0.25,0.33877,0.54581,0.54581,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,Overbought
GLD,2023-01-20,0.53135,0.46154,0.25,0.32449,0.51264,0.51264,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,Overbought
GLD,2023-01-23,0.54456,0.47664,0.25,0.32206,0.5208,0.5208,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,Overbought
GLD,2023-01-24,0.57,0.5443,0.25,0.29217,0.5489,0.5489,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,Overbought
GLD,2023-01-25,0.57,0.63122,0.0,0.2921,0.63872,0.55,REDUCE,True,exceed_max_position,StrongUptrend,LowVolatility,PositiveMomentum
GLD,2023-01-26,0.54411,0.47612,0.25,0.30911,0.52154,0.52154,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,Overbought
GLD,2023-01-27,0.55575,0.56943,0.0,0.30441,0.61557,0.55,REDUCE,True,exceed_max_position,StrongUptrend,LowVolatility,PositiveMomentum
GLD,2023-01-30,0.45542,0.45476,0.0,0.30757,0.55084,0.55,OVERWEIGHT,True,exceed_max_position,StrongUptrend,LowVolatility,NegativeMomentum
GLD,2023-01-31,0.45157,0.45037,0.0,0.30724,0.54839,0.54839,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,NegativeMomentum
GLD,2023-02-01,0.28709,0.4681,0.0,0.31494,0.50112,0.50112,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,NegativeMomentum
GLD,2023-02-02,0.35601,0.24116,0.0,0.36784,0.45371,0.45371,OVERWEIGHT,False,none,Uptrend,LowVolatility,NegativeMomentum
GLD,2023-02-03,0.13034,0.18897,0.0,0.41568,0.3641,0.3641,HOLD,False,none,Uptrend,LowVolatility,NegativeMomentum
GLD,2023-02-06,0.25222,0.00253,0.0,0.38476,0.34508,0.34508,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
GLD,2023-02-07,0.24759,-0.00276,0.0,0.38436,0.34251,0.34251,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
GLD,2023-02-08,0.06339,-0.00755,0.0,0.38363,0.28621,0.28621,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
GLD,2023-02-09,0.03813,-0.03642,0.0,0.38936,0.27152,0.27152,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
GLD,2023-02-10,0.00501,-0.07428,0.0,0.37533,0.25402,0.25402,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
GLD,2023-02-13,-0.05296,-0.14052,0.0,0.3586,0.2209,0.2209,HOLD,False,none,Sideways,LowVolatility,Oversold
GLD,2023-02-14,-0.02815,-0.11217,0.0,0.35656,0.23545,0.23545,HOLD,False,none,Sideways,LowVolatility,Oversold
GLD,2023-02-15,-0.05235,-0.13982,0.2,0.36376,0.17749,0.17749,HOLD,False,none,Downtrend,LowVolatility,Oversold
GLD,2023-02-16,-0.10783,-0.20324,0.2,0.32869,0.15353,0.15353,HOLD,False,none,Downtrend,LowVolatility,Oversold
GLD,2023-02-17,-0.08676,-0.17915,0.2,0.33191,0.1635,0.1635,HOLD,False,none,Downtrend,LowVolatility,Oversold
GLD,2023-02-21,-0.10556,-0.20063,0.2,0.33003,0.15452,0.15452,HOLD,False,none,Downtrend,LowVolatility,Oversold
GLD,2023-02-22,-0.13618,-0.23563,0.2,0.3263,0.13994,0.13994,REDUCE,False,none,Downtrend,LowVolatility,Oversold
GLD,2023-02-23,-0.15301,-0.25,0.2,0.32013,0.13321,0.13321,REDUCE,False,none,Downtrend,LowVolatility,Oversold
GLD,2023-02-24,-0.14686,-0.24784,0.2,0.31798,0.13547,0.13547,REDUCE,False,none,Downtrend,LowVolatility,Oversold
GLD,2023-02-27,-0.12939,-0.22788,0.2,0.32332,0.1435,0.1435,REDUCE,False,none,Downtrend,LowVolatility,Oversold
GLD,2023-02-28,-0.10582,-0.20094,0.2,0.32941,0.15444,0.15444,HOLD,False,none,Downtrend,LowVolatility,Oversold
GLD,2023-03-01,-0.09875,-0.19285,0.2,0.3329,0.15898,0.15898,HOLD,False,none,Downtrend,LowVolatility,NegativeMomentum
GLD,2023-03-02,-0.64212,-0.24242,0.2,0.30569,0.00221,0.00221,REDUCE,True,strong_downtrend_guard,StrongDowntrend,LowVolatility,NegativeMomentum
GLD,2023-03-03,-0.10644,-0.04164,0.0,0.28392,0.23549,0.23549,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
GLD,2023-03-06,-0.03713,0.03757,0.0,0.19682,0.28156,0.28156,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
GLD,2023-03-07,-0.53471,-0.11966,0.2,0.2417,0.05819,0.05819,REDUCE,False,none,Downtrend,LowVolatility,NegativeMomentum
GLD,2023-03-08,-0.35944,-0.12507,0.2,0.24094,0.10604,0.10604,REDUCE,False,none,Downtrend,LowVolatility,NegativeMomentum
GLD,2023-03-09,-0.33448,-0.09655,0.2,0.25772,0.11623,0.11623,REDUCE,False,none,Downtrend,LowVolatility,NegativeMomentum
GLD,2023-03-10,0.01699,0.09942,0.0,0.3142,0.30251,0.30251,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
GLD,2023-03-13,-0.08915,0.30383,0.0,0.36811,0.33154,0.33154,HOLD,False,none,Uptrend,LowVolatility,PositiveMomentum
GLD,2023-03-14,0.08827,0.30088,0.0,0.3691,0.38647,0.38647,HOLD,False,none,Uptrend,LowVolatility,PositiveMomentum
GLD,2023-03-15,-0.06645,0.32977,0.0,0.37311,0.34576,0.34576,HOLD,False,none,Uptrend,LowVolatility,PositiveMomentum
GLD,2023-03-16,-0.02271,0.29976,0.25,0.35854,0.30256,0.30256,HOLD,False,none,Uptrend,LowVolatility,Overbought
GLD,2023-03-17,0.07,0.42501,0.25,0.42284,0.3587,0.3587,HOLD,False,none,Uptrend,LowVolatility,Overbought
GLD,2023-03-20,0.07,0.41382,0.25,0.42376,0.35561,0.35561,HOLD,False,none,Uptrend,LowVolatility,Overbought
GLD,2023-03-21,0.20001,0.42858,0.0,0.46116,0.4514,0.4514,OVERWEIGHT,False,none,Uptrend,LowVolatility,PositiveMomentum
GLD,2023-03-22,0.07,0.52489,0.0,0.46949,0.43749,0.43749,HOLD,False,none,Uptrend,LowVolatility,PositiveMomentum
GLD,2023-03-23,0.57,0.68144,0.0,0.47302,0.63956,0.55,REDUCE,True,exceed_max_position,StrongUptrend,LowVolatility,PositiveMomentum
GLD,2023-03-24,0.57,0.66353,0.0,0.48181,0.63376,0.55,REDUCE,True,exceed_max_position,StrongUptrend,LowVolatility,PositiveMomentum
GLD,2023-03-27,0.57,0.60625,0.0,0.49555,0.61629,0.55,REDUCE,True,exceed_max_position,StrongUptrend,LowVolatility,PositiveMomentum
GLD,2023-03-28,0.57,0.62183,0.0,0.49693,0.62066,0.55,REDUCE,True,exceed_max_position,StrongUptrend,LowVolatility,PositiveMomentum
GLD,2023-03-29,0.56125,0.57571,0.0,0.50223,0.60427,0.55,REDUCE,True,exceed_max_position,StrongUptrend,LowVolatility,PositiveMomentum
GLD,2023-03-30,0.75,0.61689,0.0,0.50305,0.67545,0.55,REDUCE,True,exceed_max_position,StrongUptrend,LowVolatility,PositiveMomentum
GLD,2023-03-31,0.71772,0.54883,0.0,0.50483,0.64562,0.55,REDUCE,True,exceed_max_position,StrongUptrend,LowVolatility,PositiveMomentum
GLD,2023-04-03,0.75,0.60113,0.0,0.50056,0.67111,0.55,REDUCE,True,exceed_max_position,StrongUptrend,LowVolatility,PositiveMomentum
GLD,2023-04-04,0.75,0.75926,0.0,0.47812,0.71819,0.55,REDUCE,True,exceed_max_position,StrongUptrend,LowVolatility,PositiveMomentum
GLD,2023-04-05,0.75,0.75781,0.0,0.47844,0.71775,0.55,REDUCE,True,exceed_max_position,StrongUptrend,LowVolatility,PositiveMomentum
GLD,2023-04-06,0.75,0.68284,0.0,0.48828,0.69549,0.55,REDUCE,True,exceed_max_position,StrongUptrend,LowVolatility,PositiveMomentum
GLD,2023-04-10,0.72626,0.55858,0.0,0.47404,0.65342,0.55,REDUCE,True,exceed_max_position,StrongUptrend,LowVolatility,PositiveMomentum
GLD,2023-04-11,0.66569,0.48936,0.0,0.44172,0.6169,0.55,REDUCE,True,exceed_max_position,StrongUptrend,LowVolatility,PositiveMomentum
GLD,2023-04-12,0.45506,0.45435,0.0,0.43605,0.54097,0.54097,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,NegativeMomentum
GLD,2023-04-13,0.72605,0.55835,0.0,0.44347,0.65558,0.55,REDUCE,True,exceed_max_position,StrongUptrend,LowVolatility,PositiveMomentum
GLD,2023-04-14,0.40269,0.3945,0.0,0.47747,0.5042,0.5042,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,NegativeMomentum
GLD,2023-04-17,0.28352,0.03831,0.0,0.4155,0.36021,0.36021,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
GLD,2023-04-18,0.29588,0.05244,0.0,0.41646,0.36709,0.36709,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
GLD,2023-04-19,0.34683,0.23066,0.0,0.38225,0.44673,0.44673,HOLD,False,none,Uptrend,LowVolatility,NegativeMomentum
GLD,2023-04-20,0.30056,0.05778,0.0,0.35726,0.37452,0.37452,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
GLD,2023-04-21,0.22192,-0.03209,0.0,0.35191,0.33069,0.33069,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
GLD,2023-04-24,0.27211,0.02527,0.0,0.33915,0.35997,0.35997,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
GLD,2023-04-25,0.3231,0.20354,0.0,0.33014,0.43538,0.43538,HOLD,False,none,Uptrend,LowVolatility,NegativeMomentum
GLD,2023-04-26,0.2748,0.02835,0.0,0.32813,0.36238,0.36238,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
GLD,2023-04-27,0.29257,0.04865,0.0,0.3247,0.37266,0.37266,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
GLD,2023-04-28,0.26178,0.01347,0.0,0.31598,0.35604,0.35604,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
GLD,2023-05-01,0.26433,0.01637,0.0,0.31511,0.35754,0.35754,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
GLD,2023-05-02,0.30652,0.18459,0.0,0.34987,0.42324,0.42324,HOLD,False,none,Uptrend,LowVolatility,NegativeMomentum
GLD,2023-05-03,0.27104,0.02405,0.0,0.32029,0.3609,0.3609,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
GLD,2023-05-04,0.54863,0.13558,0.0,0.32501,0.46945,0.46945,OVERWEIGHT,False,none,Sideways,LowVolatility,PositiveMomentum
GLD,2023-05-05,0.5182,0.10081,0.0,0.34767,0.45049,0.45049,OVERWEIGHT,False,none,Sideways,LowVolatility,PositiveMomentum
GLD,2023-05-08,0.54878,0.13575,0.0,0.34088,0.46825,0.46825,OVERWEIGHT,False,none,Sideways,LowVolatility,PositiveMomentum
GLD,2023-05-09,0.55148,0.13884,0.0,0.34189,0.46968,0.46968,OVERWEIGHT,False,none,Sideways,LowVolatility,PositiveMomentum
GLD,2023-05-10,0.52917,0.11334,0.0,0.34033,0.45725,0.45725,OVERWEIGHT,False,none,Sideways,LowVolatility,PositiveMomentum
GLD,2023-05-11,0.20222,-0.05461,0.0,0.32757,0.32157,0.32157,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
GLD,2023-05-12,0.25845,0.00966,0.0,0.29076,0.35621,0.35621,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
GLD,2023-05-15,0.28169,0.03622,0.0,0.28824,0.36949,0.36949,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
GLD,2023-05-16,0.22407,-0.02964,0.0,0.30638,0.33559,0.33559,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
GLD,2023-05-17,0.22866,-0.02439,0.0,0.30515,0.33827,0.33827,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
